measure_time,SPEC-O3,SPEC-CO,SPEC-NO2,SPEC-SO2
2023-03-19 16:00:00,-2.5065103373333333,4.980468591,-11.165365216666666,56.803385416666664
2023-03-19 17:00:00,-2.4414061706666668,5.1269530455,-10.758463541666666,55.305989583333336
2023-03-19 18:00:00,-2.34375,4.785155773,-10.35156155,51.3671875
2023-03-19 19:00:00,-2.709960997,4.931640625,-11.3037109375,51.0986328125
2023-03-19 20:00:00,-2.465820253,4.711913824,-12.0117189875,50.7080078125
2023-03-19 21:00:00,-2.441406488,4.83398425575,-11.8652341375,51.3916015625
2023-03-19 22:00:00,-2.265625,4.9023436546,-12.61718712,51.50390625
2023-03-19 23:00:00,-2.376302004,4.850260734666667,-12.337239583333334,52.24609375
2023-03-20 00:00:00,-2.246093988,4.589844227,-14.25781155,50.48828125
2023-03-20 01:00:00,-2.19726598275,4.6875,-12.548828125,49.560546875
2023-03-20 02:00:00,-2.148437977,4.785155773,-13.57421875,50.390625
2023-03-20 03:00:00,-2.2786458333333335,4.410807291666667,-12.369792141666666,48.4375
2023-03-20 04:00:00,-2.02636700875,4.49218785775,-12.8173821,48.486328125
2023-03-20 05:00:00,-2.1158853373333333,4.720052083333333,-12.532552083333334,48.274739583333336
2023-03-20 06:00:00,-1.855468988,4.296875,-12.890625,49.51171875
2023-03-20 07:00:00,-2.246093988,4.7363278865,-11.86523485,47.705078125
2023-03-20 08:00:00,-2.050781488,5.224608898,-11.572265625,54.19921875
2023-03-20 09:00:00,-1.757812023,7.03125,-11.81640625,75.9765625
2023-03-20 10:00:00,-2.197265506,8.300780773,-13.623046875,90.478515625
2023-03-20 11:00:00,-2.4414060115,8.349609375,-14.6484375,98.97460939999999
2023-03-20 12:00:00,-2.3158482824285715,9.388951029142858,-14.690290178571429,116.0435268
2023-03-20 13:00:00,-3.02734375,9.3749997615,-15.2587890625,115.23437502499999
2023-03-20 14:00:00,-2.490234494,7.6660153865,-12.988280775,93.5546875
2023-03-20 15:00:00,-3.027343988,7.226562023,-13.671875,85.83984375
2023-03-20 16:00:00,-2.6367185115,7.080078125,-11.71875,80.615234375
2023-03-20 17:00:00,-2.5878909825000003,6.689453125,-11.865234375,74.365234375
2023-03-20 18:00:00,-2.2786459923333333,6.119791666666667,-10.9375,62.79296875
2023-03-20 19:00:00,-2.1484374317142856,6.835937636285714,-11.272321564285715,63.4765625
2023-03-20 20:00:00,-2.3242187978,7.246093463799999,-11.58203163,65.46875
2023-03-20 21:00:00,-2.3763020036666664,6.770833333333333,-11.067708016666666,65.4296875
2023-03-20 22:00:00,-2.1809896626666667,5.95703125,-11.263020516666666,60.3515625
2023-03-20 23:00:00,-2.3437503176666667,5.891926924333333,-11.328125316666666,58.756510416666664
2023-03-21 00:00:00,-2.4739583333333335,5.826823155166667,-12.38606755,60.709635416666664
2023-03-21 01:00:00,-2.34375,5.859375,-11.328125,58.10546875
2023-03-21 02:00:00,-2.24609375,5.639648199,-12.03613305,58.251953125
2023-03-21 03:00:00,-1.953125,5.8105471135,-12.109375,57.6171875
2023-03-21 04:00:00,-2.392578164666667,5.46875,-11.669922191666666,56.8359375
2023-03-21 05:00:00,-2.265625,5.5078126908,-11.97265644,56.38671875
2023-03-21 06:00:00,-2.2135416666666665,5.598958174333333,-12.467448075,57.763671875
2023-03-21 07:00:00,-2.3763020036666664,6.15234375,-12.2395827,60.25390625
2023-03-21 08:00:00,-1.977539003,6.90918004525,-12.622070075,68.4326171875
2023-03-21 09:00:00,-1.7252606546666664,7.584635416666667,-11.328124366666666,79.16666666666667
2023-03-21 10:00:00,-1.757812023,8.69140625,-12.98828125,93.9453125
2023-03-21 11:00:00,-2.1647136608333333,8.723958174333333,-13.54166635,96.728515625
2023-03-21 12:00:00,-2.701822996,8.496094068,-13.151041666666666,94.53125
2023-03-21 13:00:00,-2.6953125956,7.3632814408,-12.63671894,83.359375
2023-03-21 14:00:00,-2.392578006,6.4453125,-12.5,71.09375
2023-03-21 15:00:00,-2.197265506,6.5429685115,-12.158203125,68.115234375
2023-03-21 16:00:00,-2.3632813928000003,7.031250286200001,-12.26562538,75.33203125
2023-03-21 17:00:00,-2.490234494,6.2988278865,-11.37695265,67.7734375
2023-03-21 18:00:00,-2.368164003,5.85937488075,-12.1582028875,59.5458984375
2023-03-21 19:00:00,-2.2656250002,5.371093463799999,-12.32421894,54.19921875
2023-03-21 20:00:00,-2.050781012,5.664062023,-12.69531155,56.4453125
2023-03-21 21:00:00,-2.0833333333333335,5.826823075666667,-13.21614615,58.854166666666664
2023-03-21 22:00:00,-2.0019530055,5.6152346135,-12.939453125,58.447265625
2023-03-21 23:00:00,-2.1321614981666666,5.745442708333333,-12.239583333333334,59.293619791666664
2023-03-22 00:00:00,-1.806640744,5.737304926,-12.20703125,61.1572265625
2023-03-22 01:00:00,-1.953125,5.712890625,-11.572265625,59.326171875
2023-03-22 02:00:00,-1.9205728371666666,5.6152342955,-11.44205745,59.781901041666664
2023-03-22 03:00:00,-2.1874999998,5.546875,-11.89453125,58.92578125
2023-03-22 04:00:00,-2.0996094945,5.54199230675,-11.2548823375,59.228515625
2023-03-22 05:00:00,-2.2786459923333333,5.664062341,-11.45833365,57.779947916666664
2023-03-22 06:00:00,-2.221679747,5.85937535775,-10.766601325,58.3251953125
2023-03-22 07:00:00,-1.8554686703333332,6.315104484666667,-11.979166666666666,64.0625
2023-03-22 08:00:00,-1.8750000002,7.5,-12.40234375,76.5625
2023-03-22 09:00:00,-2.083333333,7.552083174333333,-12.076823233333334,79.6875
2023-03-22 10:00:00,-2.0507812022,8.4765628816,-12.34374981,92.34375
2023-03-22 11:00:00,-2.0345053275000002,8.658854007666667,-13.0696613,98.01432291666667
2023-03-22 12:00:00,-2.148437341333333,8.789062818,-12.825520516666666,102.73437503333332
2023-03-22 13:00:00,-2.2135419843333337,9.309896151333334,-13.57421875,106.96614586666665
2023-03-22 14:00:00,-2.34375,8.10546875,-13.671875,98.92578125
2023-03-22 15:00:00,-2.1158853373333333,8.398437182,-13.313802083333334,96.32161458333333
2023-03-22 16:00:00,-2.2135416666666665,7.4218753180000006,-12.923176766666666,84.92838541666667
2023-03-22 17:00:00,-2.34375,6.250000159,-11.653645516666666,69.30338541666667
2023-03-22 18:00:00,-2.1484373409999997,5.598958333333333,-12.141927083333334,60.872395833333336
2023-03-22 19:00:00,-2.115885337,5.761718591,-12.467447916666666,58.626302083333336
2023-03-22 20:00:00,-2.0507814885,5.6640625,-12.79296875,57.568359375
2023-03-22 21:00:00,-2.2135416666666665,5.631510416666667,-13.704427083333334,54.427083333333336
2023-03-22 22:00:00,-1.953125,5.566405773,-14.111328125,51.953125
2023-03-22 23:00:00,-1.8880209920000002,5.371093591,-13.76953125,49.544270833333336
2023-03-23 00:00:00,-1.806640506,5.5664060115,-12.939453125,51.85546875
2023-03-23 01:00:00,-1.8554686703333332,5.403645992333334,-12.6953125,52.5390625
2023-03-23 02:00:00,-1.9335937978,5.21484375,-12.71484356,52.03125
2023-03-23 03:00:00,-1.97753900275,5.1025390625,-13.1835935125,50.1220703125
2023-03-23 04:00:00,-1.660156012,5.126953602,-13.427734375,50.048828125
2023-03-23 05:00:00,-1.6927083333333333,4.8828128180000006,-13.574219383333334,48.763020833333336
2023-03-23 06:00:00,-2.197265506,5.029296398,-13.81835985,48.73046875
2023-03-23 07:00:00,-1.6276040079999998,5.7617190680000006,-12.858072916666666,55.989583333333336
2023-03-23 08:00:00,-1.4160156648333333,7.1289063295,-12.207031566666666,69.17317708333333
2023-03-23 09:00:00,-1.9205729963333333,8.49609375,-12.467447916666666,92.15494791666667
